[13269] (-26.837929, -4.328533) = 
[13270] (-7.839463, -20.093836) = 
[13271] (9.825694, -12.438078) = 
[13272] (9.010648, 1.282109) = 
[13273] (1.180790, 3.838937) = 
[13274] (-1.371652, -0.614379) = 
[13275] (0.229995, -2.303153) = 
[13276] (2.493878, -2.889529) = 
[13277] (5.344019, -1.187058) = 
[13278] (4.521728, 2.826636) = 
[13279] (0.778896, 4.174279) = 
[13216] (1.144695, 2.865249) = 
[13217] (-3.776907, 1.190110) = 
[13218] (-3.149359, -2.540900) = 
[13219] (-0.032515, -1.828786) = 
[13220] (0.002992, -0.171440) = 
[13221] (0.321317, 0.101775) = 
[13222] (1.352002, 1.672911) = 
[13223] (0.095223, 3.845831) = 
[13224] (-2.141677, 3.026116) = 
[13225] (-1.225862, 1.353353) = 
[13226] (0.372214, 2.180375) = 
[13227] (-0.006047, 4.041094) = 
[13228] (-1.528122, 4.657727) = 
[13229] (-2.775293, 4.382688) = 
[13230] (-4.467759, 2.790597) = 
[13231] (-3.596375, -0.667872) = 
[13232] (0.059567, -1.340377) = 
[13233] (1.941619, 2.077221) = 
[13234] (-1.408601, 3.237304) = 
[13235] (-1.718308, 0.082391) = 
[13236] (1.784268, -0.805913) = 
[13237] (3.667958, 2.776944) = 
[13238] (0.774264, 5.338278) = 
[13239] (-2.310728, 3.236511) = 
[13240] (-1.209051, 0.707740) = 
[13241] (0.374967, 0.970987) = 
[13242] (0.195792, 1.894723) = 
[13243] (-0.563858, 1.652190) = 
[13244] (-0.666668, 0.983646) = 
[13245] (-0.510423, 0.399763) = 
[13246] (-0.086814, 0.019732) = 
[13247] (0.201096, 0.026941) = 
[13184] (-0.741417, 2.000274) = 
[13185] (-1.593470, 0.392585) = 
[13186] (0.176911, -0.533691) = 
[13187] (2.029078, 1.753864) = 
[13188] (0.663892, 4.636263) = 
[13189] (-2.476789, 4.910716) = 
[13190] (-3.250008, 3.083566) = 
[13191] (-3.213770, 2.715293) = 
[13192] (-3.605629, 2.279368) = 
[13193] (-3.988475, 1.653298) = 
[13194] (-4.006135, 1.048718) = 
[13195] (-62.709743, 147.490173) = 
[13196] (-188.340271, -11.694867) = 
[13197] (-147.527496, -58.552597) = 
[13198] (-96.542229, -102.265816) = 
[13199] (-18.901068, -92.570885) = 
[13200] (26.105564, -13.609444) = 
[13201] (-43.363270, 51.285301) = 
[13202] (-110.350952, -1.306086) = 
[13203] (-80.976883, -77.103806) = 
[13204] (-7.034812, -65.048378) = 
[13205] (-8.492752, -20.903831) = 
[13206] (-34.231056, -22.579475) = 
[13207] (-27.608723, -49.947578) = 
[13208] (5.641319, -48.795139) = 
[13209] (17.627075, -20.374575) = 
[13210] (5.169209, -6.202312) = 
[13211] (-2.146053, -7.104072) = 
[13212] (-1.909581, -9.476542) = 
[13213] (0.151864, -9.708623) = 
[13214] (2.894783, -8.011705) = 
[13215] (5.334329, -2.705907) = 
[15424] (231.298660, 337.415527) = 
[15425] (-255.494904, 387.955109) = 
[15426] (-432.348724, -22.720684) = 
[15427] (-173.210785, -244.276077) = 
[15428] (8.709376, -132.471451) = 
[15429] (-0.181640, -46.992073) = 
[15430] (1.282493, -23.696024) = 
[15431] (-11.639012, 14.171158) = 
[15432] (-46.765030, 4.522966) = 
[15433] (-11.696662, -10.757118) = 
[15434] (-4.502385, 26.764986) = 
[15435] (-44.474655, 63.265064) = 
[15436] (-66.534912, 30.929033) = 
[15437] (-48.649910, 43.045685) = 
[15438] (-131.753937, 60.224388) = 
[15439] (-206.609756, -115.101051) = 
[15440] (-4.871800, -277.235291) = 
[15441] (243.237915, -132.120956) = 
[15442] (199.426514, 121.679916) = 
[15443] (29.440695, 128.635834) = 
[15444] (35.801826, 58.510155) = 
[15445] (65.275261, 111.856873) = 
[15446] (-41.113102, 164.345520) = 
[15447] (-124.578148, 64.067032) = 
[15448] (-36.810898, -9.580654) = 
[15449] (11.740568, 22.170593) = 
[15450] (-10.545603, 68.833565) = 
[15451] (-41.614754, 48.677597) = 
[15452] (-34.163143, 33.772984) = 
[15453] (-45.528767, 32.963524) = 
[15454] (-55.528271, -5.927170) = 
[15455] (-17.059965, -26.843210) = 
[15552] (-305.560211, -529.904907) = 
[15553] (366.787354, -876.856384) = 
[15554] (639.146912, -311.607361) = 
[15555] (194.413940, -32.042881) = 
[15556] (-7.203556, -319.171906) = 
[15557] (248.041702, -393.675934) = 
[15558] (283.609772, -119.406410) = 
[15559] (96.984261, -9.118508) = 
[15560] (17.355862, -29.926264) = 
[15561] (-31.716135, 30.205193) = 
[15562] (-156.054794, 37.264839) = 
[15563] (-226.631760, -26.601578) = 
[15564] (-214.719696, -79.602959) = 
[15565] (-232.787811, -119.990906) = 
[15566] (-156.496246, -175.632034) = 
[15567] (-29.381113, -76.998161) = 
[15568] (-125.128304, 99.321030) = 
[15569] (-282.755768, 4.262661) = 
[15570] (-153.420990, -148.267654) = 
[15571] (34.428436, 12.322785) = 
[15572] (-138.815170, 235.790665) = 
[15573] (-333.413483, 99.174377) = 
[15574] (-201.949875, -80.225700) = 
[15575] (-9.370029, 82.584999) = 
[15576] (-173.727051, 290.914124) = 
[15577] (-389.066132, 167.168091) = 
[15578] (-385.876221, -12.901532) = 
[15579] (-258.723236, -83.085892) = 
[15580] (-215.099762, -80.371666) = 
[15581] (-160.177063, -109.192001) = 
[15582] (-68.347031, -89.325882) = 
[15583] (-48.944008, -22.305599) = 
[15392] (5.682935, 1.639977) = 
[15393] (1.828823, 7.854383) = 
[15394] (-4.442175, 1.444105) = 
[15395] (2.144511, -3.954944) = 
[15396] (4.711055, 5.532087) = 
[15397] (-10.280067, 4.568470) = 
[15398] (-12.320161, -18.780329) = 
[15399] (4.899770, -31.298014) = 
[15400] (27.228901, -18.679092) = 
[15401] (22.499182, -0.572188) = 
[15402] (12.289725, 2.269592) = 
[15403] (3.770922, 2.405440) = 
[15404] (-14.921034, -11.935986) = 
[15405] (27665.486328, 31408.148438) = 
[15406] (-8840.394531, 2628.610107) = 
[15407] (-4459.371094, -4099.411621) = 
[15408] (2194.033203, -1761.765869) = 
[15409] (198.267776, 4125.373047) = 
[15410] (-5636.859863, 2605.193604) = 
[15411] (-5842.781738, -3164.589111) = 
[15412] (-1277.842773, -5053.545898) = 
[15413] (1190.699585, -2743.809326) = 
[15414] (704.762390, -1418.819824) = 
[15415] (940.048157, -1418.074829) = 
[15416] (1515.039185, -544.999634) = 
[15417] (853.197632, 547.392395) = 
[15418] (-169.575684, 256.439117) = 
[15419] (38.347298, -182.336273) = 
[15420] (237.467163, -163.062119) = 
[15421] (66.729431, 51.664005) = 
[15422] (-41.643021, -121.795036) = 
[15423] (253.918655, -105.253998) = 
[15360] (34.913120, -124.177818) = 
[15361] (90.062721, -23.623264) = 
[15362] (22.563032, 51.452045) = 
[15363] (-38.241276, 21.267242) = 
[15364] (-21.091145, -14.236094) = 
[15365] (-2.213551, -6.311015) = 
[15366] (0.842903, 2.881341) = 
[15367] (4.232490, 13.343944) = 
[15368] (-5.137461, 27.515060) = 
[15369] (-18.501007, 26.008997) = 
[15370] (-29.066471, 14.657387) = 
[15371] (-23.085434, 9.813088) = 
[15372] (-18.636387, -0.342019) = 
[15373] (8.909171, -7.775914) = 
[15374] (32.707939, 33.937614) = 
[15375] (-19.300236, 72.113998) = 
[15376] (-78.374695, 34.165653) = 
[15377] (-57.023285, -42.741550) = 
[15378] (23.251810, -46.857021) = 
[15379] (38.781776, 11.464574) = 
[15380] (7.355767, 25.041872) = 
[15381] (3.430668, 7.278655) = 
[15382] (20.279295, 17.919752) = 
[15383] (6.718594, 41.407108) = 
[15384] (-14.061192, 36.527920) = 
[15385] (-25.741627, 16.101622) = 
[15386] (-15.793509, 4.537667) = 
[15387] (-8.819198, 1.190789) = 
[15388] (-0.815855, -0.959206) = 
[15389] (5.050778, 5.408233) = 
[15390] (-1.379445, 7.531323) = 
[15391] (-1.351917, 0.894922) = 
[15456] (1.847833, -3.926077) = 
[15457] (-10.941202, -0.220730) = 
[15458] (-3.668095, -7.943942) = 
[15459] (-6.288813, 3.628171) = 
[15460] (-33.500420, -8.973447) = 
[15461] (-12.594298, -58.206646) = 
[15462] (55.115913, -45.143433) = 
[15463] (33.254833, 13.209841) = 
[15464] (-26.082104, 7.979333) = 
[15465] (-34.238071, -64.624374) = 
[15466] (21.893476, -89.292870) = 
[15467] (47.297272, -81.925423) = 
[15468] (83.533531, -107.260490) = 
[15469] (188.083389, -53.064548) = 
[15470] (15431.062500, -15027.015625) = 
[15471] (873.577698, 17829.902344) = 
[15472] (-12783.829102, 15989.389648) = 
[15473] (-18934.478516, 3645.423340) = 
[15474] (-13274.790039, -6896.629395) = 
[15475] (-5035.391602, -8210.501953) = 
[15476] (-1254.197510, -5160.264648) = 
[15477] (-775.074402, -3419.948730) = 
[15478] (23.314095, -3084.363770) = 
[15479] (964.873901, -1666.617432) = 
[15480] (488.842133, -311.301056) = 
[15481] (-488.285156, -174.703766) = 
[15482] (-565.092407, -691.780457) = 
[15483] (-359.734955, -640.885986) = 
[15484] (22.458220, -945.832458) = 
[15485] (486.964630, -371.534119) = 
[15486] (575.644470, 319.327606) = 
[15487] (-68.202171, 868.030579) = 
[15520] (8.534212, 3.541201) = 
[15521] (0.542009, 0.657787) = 
[15522] (-6.910301, -1.065779) = 
[15523] (-19.163446, -22.628813) = 
[15524] (-4.101057, -50.749828) = 
[15525] (33.990456, -40.606861) = 
[15526] (5.992330, 3.401448) = 
[15527] (-66.871780, -26.680288) = 
[15528] (-85.425293, -96.645020) = 
[15529] (-39.295341, -196.198151) = 
[15530] (61.038651, -220.986938) = 
[15531] (165.173981, -188.021637) = 
[15532] (221.084732, -84.786987) = 
[15533] (177.093613, 43.613098) = 
[15534] (61.746666, 51.005493) = 
[15535] (-18011.472656, -8911.050781) = 
[15536] (-23036.888672, -15995.714844) = 
[15537] (-8451.023438, -27018.867188) = 
[15538] (8104.539551, -20236.310547) = 
[15539] (9299.677734, -6983.764160) = 
[15540] (2260.971191, -3475.958984) = 
[15541] (1081.343872, -7251.060547) = 
[15542] (5382.240234, -6984.676270) = 
[15543] (5771.560547, -2224.078857) = 
[15544] (2588.677246, -819.841309) = 
[15545] (1756.613647, -2519.556641) = 
[15546] (3402.254395, -2364.234375) = 
[15547] (3303.680908, -337.693909) = 
[15548] (2155.934570, 346.923767) = 
[15549] (1214.448486, 467.549652) = 
[15550] (798.067993, 552.338989) = 
[15551] (-39.779308, 333.927582) = 
[15584] (-59.446560, -22.077002) = 
[15585] (-23.969873, -29.800108) = 
[15586] (0.025245, -3.652134) = 
[15587] (4.905514, -1.761853) = 
[15588] (39.703053, 4.991991) = 
[15589] (41.061031, 55.281822) = 
[15590] (-31.457220, 34.732349) = 
[15591] (-6.577725, -85.796783) = 
[15592] (138.887665, -101.379791) = 
[15593] (226.342819, -6.794873) = 
[15594] (187.989914, 65.928764) = 
[15595] (192.463959, 56.466568) = 
[15596] (231.962875, 101.943184) = 
[15597] (176.703644, 172.189377) = 
[15598] (129.761353, 119.022385) = 
[15599] (194.107712, 110.467148) = 
[15600] (6778.114258, -1228.197876) = 
[15601] (-3051.285400, 18443.601562) = 
[15602] (-17219.189453, 12918.509766) = 
[15603] (-20452.179688, -2898.235840) = 
[15604] (-10406.597656, -13376.238281) = 
[15605] (953.194946, -11544.075195) = 
[15606] (4156.412109, -4735.053711) = 
[15607] (2034.606079, -1530.459473) = 
[15608] (1467.924805, -1796.084839) = 
[15609] (2462.726318, -999.536438) = 
[15610] (2044.313477, 897.611755) = 
[15611] (149.792923, 1233.323853) = 
[15612] (-296.062897, 589.795837) = 
[15613] (-464.644653, -119.760139) = 
[15614] (164.321182, -228.003952) = 
[15615] (532.617493, 188.895569) = 
[15488] (-851.615234, 572.692017) = 
[15489] (-913.372742, -173.424042) = 
[15490] (-462.870483, -437.686493) = 
[15491] (-187.945312, -304.593658) = 
[15492] (-137.369400, -205.929337) = 
[15493] (-57.459587, -192.098267) = 
[15494] (16.929209, -98.539536) = 
[15495] (10.703006, -17.134773) = 
[15496] (3.189671, 5.759225) = 
[15497] (25.923269, 44.349957) = 
[15498] (23.394522, 90.239082) = 
[15499] (-24.902094, 169.991318) = 
[15500] (-127.606361, 146.637436) = 
[15501] (-218.005417, 35.031433) = 
[15502] (-157.368530, -162.140884) = 
[15503] (83.586708, -237.445328) = 
[15504] (266.790405, -48.038334) = 
[15505] (207.704788, 123.813904) = 
[15506] (124.179398, 127.390991) = 
[15507] (158.504517, 119.972130) = 
[15508] (135.060211, 235.383942) = 
[15509] (4.784019, 253.089905) = 
[15510] (-77.201103, 140.429626) = 
[15511] (20.758846, 48.056763) = 
[15512] (103.200462, 117.741676) = 
[15513] (73.442017, 172.936676) = 
[15514] (-5.956978, 231.068069) = 
[15515] (-98.182838, 178.944092) = 
[15516] (-146.979965, 90.073212) = 
[15517] (-118.958458, -11.573294) = 
[15518] (-37.514671, -55.541569) = 
[15519] (15.414168, -20.197266) = 
[15680] (-439.767029, 1182.829712) = 
[15681] (-679.800537, 282.489258) = 
[15682] (-307.860046, -789.766968) = 
[15683] (824.809570, -928.017517) = 
[15684] (1220.217773, -45.707928) = 
[15685] (618.047241, 400.222961) = 
[15686] (276.579926, 61.216713) = 
[15687] (474.051453, -49.662895) = 
[15688] (417.788818, 193.067474) = 
[15689] (111.681236, 203.226410) = 
[15690] (6.341200, 30.268452) = 
[15691] (-28.172518, -4.778347) = 
[15692] (-154.572113, -83.142059) = 
[15693] (-170.798950, -288.124268) = 
[15694] (-32.238926, -384.157196) = 
[15695] (74.266121, -352.941956) = 
[15696] (161.798096, -290.266327) = 
[15697] (234.280365, -88.060562) = 
[15698] (28.327227, 117.798149) = 
[15699] (-241.818344, -5.106371) = 
[15700] (-161.765427, -226.444305) = 
[15701] (-12.254169, -79.282654) = 
[15702] (-241.900879, 86.751236) = 
[15703] (-469.800995, -155.435196) = 
[15704] (-234.691727, -437.272797) = 
[15705] (49.377251, -204.753296) = 
[15706] (-166.178085, 32.308880) = 
[15707] (-438.168121, -109.629524) = 
[15708] (-369.223511, -418.058167) = 
[15709] (-108.110435, -462.939301) = 
[15710] (24.296833, -337.826385) = 
[15711] (57.965714, -249.240067) = 
[14400] (-29.319193, -67.861198) = 
[14401] (6.962170, -43.413902) = 
[14402] (-26.962961, -21.033453) = 
[14403] (-47.941566, -68.152176) = 
[14404] (15.450841, -99.261497) = 
[14405] (57.461933, -28.604858) = 
[14406] (-4.058367, 16.351006) = 
[14407] (-62.259224, -24.211834) = 
[14408] (-33.408447, -88.176636) = 
[14409] (26.002815, -80.918472) = 
[14410] (40.510487, -36.745277) = 
[14411] (26.358559, -16.536596) = 
[14412] (19.938068, -5.712573) = 
[14413] (8.422763, 2.456168) = 
[14414] (-2.018357, -0.772045) = 
[14415] (-0.738155, -4.401159) = 
[14416] (0.351293, -0.574807) = 
[14417] (0.111323, 0.796648) = 
[14418] (4.792632, 7.143382) = 
[14419] (-4.175763, 21.499880) = 
[14420] (-24.502449, 10.629802) = 
[14421] (-10.319680, -13.009480) = 
[14422] (29.267838, -2.696002) = 
[14423] (32.120598, 48.214043) = 
[14424] (-12.155736, 70.640327) = 
[14425] (-42.260586, 44.556534) = 
[14426] (-34.415314, 28.014198) = 
[14427] (-37.622356, 25.826630) = 
[14428] (-41.547016, 10.926439) = 
[14429] (-23.519459, -0.247177) = 
[14430] (465.777557, 847.377197) = 
[14431] (-2241.000000, 5748.273438) = 
[14368] (5335.073730, -30.523344) = 
[14369] (3321.698975, 2738.454102) = 
[14370] (541.749451, 2466.550049) = 
[14371] (-105.828651, 724.182434) = 
[14372] (809.895691, 404.241608) = 
[14373] (625.413025, 1103.714355) = 
[14374] (-281.902130, 887.358398) = 
[14375] (-239.439362, -45.627266) = 
[14376] (448.027863, -77.443428) = 
[14377] (562.347778, 400.734253) = 
[14378] (112.654221, 635.941467) = 
[14379] (-179.149689, 359.552002) = 
[14380] (-146.970291, 86.991196) = 
[14381] (-62.896210, -42.532150) = 
[14382] (66.564644, -131.135315) = 
[14383] (228.950073, -56.268524) = 
[14384] (217.365768, 123.046875) = 
[14385] (64.173531, 163.289383) = 
[14386] (-1.805784, 64.316765) = 
[14387] (44.407913, 28.379992) = 
[14388] (36.312851, 57.625893) = 
[14389] (-8.121971, 39.943577) = 
[14390] (-6.415746, 2.601897) = 
[14391] (-2.675043, 0.864434) = 
[14392] (-22.804432, -14.736824) = 
[14393] (-12.641571, -55.924789) = 
[14394] (27.460413, -61.291885) = 
[14395] (42.415089, -31.522188) = 
[14396] (34.427208, -10.940151) = 
[14397] (21.392693, 13.912633) = 
[14398] (-23.506897, 22.298666) = 
[14399] (-59.084736, -22.731215) = 
[14336] (-10.778915, 13.773695) = 
[14337] (26.920879, 0.836348) = 
[14338] (27.368031, 36.747707) = 
[14339] (-18.248726, 39.109806) = 
[14340] (-34.312252, -12.436545) = 
[14341] (9.951708, -32.928493) = 
[14342] (27.341093, -12.253977) = 
[14343] (18.406504, 10.308153) = 
[14344] (-0.909934, 7.247544) = 
[14345] (-7.638928, -7.965253) = 
[14346] (-0.078397, -18.588432) = 
[14347] (12.315313, -21.884340) = 
[14348] (24.032457, -9.280834) = 
[14349] (17.169392, 5.636193) = 
[14350] (4.027347, 5.587644) = 
[14351] (0.181745, 0.306991) = 
[14352] (-2.925681, -0.483269) = 
[14353] (-7.493187, -7.286895) = 
[14354] (0.161425, -15.714635) = 
[14355] (11.768762, -5.379890) = 
[14356] (-1.641425, 8.140200) = 
[14357] (-15.839190, 0.308686) = 
[14358] (-12.297900, -18.973249) = 
[14359] (7.689720, -20.904951) = 
[14360] (20.217150, -3.111312) = 
[14361] (12.649370, 15.695012) = 
[14362] (-2.243855, 30.065090) = 
[14363] (-31.678396, 26.673893) = 
[14364] (-45.382790, -1.283319) = 
[14365] (-777.445740, -5804.829102) = 
[14366] (1681.790405, -3758.585693) = 
[14367] (4153.273438, -3158.717285) = 
[14432] (-5418.568359, 2930.523193) = 
[14433] (-4776.060547, -851.111206) = 
[14434] (-2035.468628, -1950.172363) = 
[14435] (-595.742126, -788.315063) = 
[14436] (-1232.563599, 146.032944) = 
[14437] (-1852.211426, -699.972473) = 
[14438] (-1046.640259, -1542.857300) = 
[14439] (106.972733, -1247.609009) = 
[14440] (208.156128, -348.016724) = 
[14441] (-79.620537, -145.676743) = 
[14442] (-247.330704, -225.016083) = 
[14443] (-136.978088, -342.311371) = 
[14444] (55.829342, -292.646790) = 
[14445] (125.755562, -110.371552) = 
[14446] (66.923889, 74.147202) = 
[14447] (-128.298141, 119.479912) = 
[14448] (-208.665802, -26.101685) = 
[14449] (-103.137360, -110.923866) = 
[14450] (-13.902277, -42.792137) = 
[14451] (-64.401405, 30.887117) = 
[14452] (-115.503998, -19.893061) = 
[14453] (-66.960136, -70.670547) = 
[14454] (-3.666868, -47.978874) = 
[14455] (2.281745, -7.172750) = 
[14456] (1.403988, 2.764691) = 
[14457] (11.694016, 16.130127) = 
[14458] (8.659993, 40.347485) = 
[14459] (-14.667828, 52.401299) = 
[14460] (-32.136227, 37.912220) = 
[14461] (-34.167248, 13.755977) = 
[14462] (-4.992868, -6.443054) = 
[14463] (24.764809, 16.000605) = 
[14496] (1811.396729, -1106.843750) = 
[14497] (2377.230225, -740.320007) = 
[14498] (2563.606201, 987.457764) = 
[14499] (646.710938, 1960.758667) = 
[14500] (-1120.401855, 402.127533) = 
[14501] (-66.241905, -1628.285278) = 
[14502] (1892.750977, -1052.790283) = 
[14503] (1881.454834, 744.876160) = 
[14504] (403.759491, 1017.820679) = 
[14505] (229.411423, 225.134918) = 
[14506] (693.291687, 173.912704) = 
[14507] (668.989746, 701.279724) = 
[14508] (70.165512, 780.004272) = 
[14509] (-202.168961, 340.956512) = 
[14510] (-39.007843, 95.852692) = 
[14511] (57.306877, 89.662323) = 
[14512] (70.226837, 96.517433) = 
[14513] (86.548714, 132.199814) = 
[14514] (7.965272, 181.565720) = 
[14515] (-117.387474, 89.756714) = 
[14516] (-75.429283, -70.401375) = 
[14517] (54.297112, -73.308235) = 
[14518] (73.788208, 16.455046) = 
[14519] (9.328447, 29.052416) = 
[14520] (0.375829, 1.293253) = 
[14521] (-6.255608, 0.855323) = 
[14522] (-31.973196, -20.841143) = 
[14523] (-17.055500, -61.378448) = 
[14524] (23.213274, -51.810879) = 
[14525] (10.684849, -19.025291) = 
[14526] (-19.620117, -27.991926) = 
[14527] (-21.469662, -53.539856) = 
[14528] (-14.684761, -70.234116) = 
[14529] (6.039213, -97.153656) = 
[14530] (71.659378, -84.914413) = 
[14531] (91.734734, 3.093177) = 
[14532] (12.646607, 53.590855) = 
[14533] (-56.146439, -8.233003) = 
[14534] (4.512497, -59.492352) = 
[14535] (32.099689, -0.734508) = 
[14536] (-29.789661, 35.480675) = 
[14537] (-83.967476, -25.098473) = 
[14538] (-38.097649, -85.536644) = 
[14539] (26.318670, -58.497597) = 
[14540] (15.637018, -8.658278) = 
[14541] (-14.350936, -8.831772) = 
[14542] (-14.702832, -24.871458) = 
[14543] (-4.192493, -24.813826) = 
[14544] (0.897378, -20.442364) = 
[14545] (6.196669, -11.110748) = 
[14546] (1.713333, -0.775248) = 
[14547] (-4.098501, -1.100679) = 
[14548] (1.084481, 1.729344) = 
[14549] (-8.295073, 14.464268) = 
[14550] (-23.700459, 1.813695) = 
[14551] (-6.818850, -22.525057) = 
[14552] (33.160213, -4.534182) = 
[14553] (25.681667, 44.404224) = 
[14554] (-27.481331, 46.567291) = 
[14555] (-31.716215, -1.969441) = 
[14556] (13.474365, -10.651711) = 
[14557] (32.820625, 27.521326) = 
[14558] (13.166732, 49.894100) = 
[14559] (1.387821, 58.499046) = 
[14464] (8.306428, 45.009594) = 
[14465] (-27.742773, 20.675283) = 
[14466] (7.804258, -35.347042) = 
[14467] (85.934937, -10.962317) = 
[14468] (92.747192, 71.177757) = 
[14469] (15.165464, 104.731064) = 
[14470] (-17.224413, 42.506699) = 
[14471] (15.439957, 18.657482) = 
[14472] (41.502266, 43.981064) = 
[14473] (21.168976, 73.041206) = 
[14474] (-14.650675, 68.913223) = 
[14475] (-26.170603, 40.255985) = 
[14476] (-22.125887, 22.021351) = 
[14477] (-11.440292, 10.748232) = 
[14478] (-4.224478, 11.287357) = 
[14479] (-5.721704, 10.851746) = 
[14480] (-7.031848, 3.119090) = 
[14481] (-0.712256, -0.594958) = 
[14482] (-2.584172, 2.242538) = 
[14483] (-10.243071, -5.852602) = 
[14484] (-1.177994, -20.302050) = 
[14485] (11.103956, -9.367306) = 
[14486] (-1.793821, 2.062527) = 
[14487] (-24.172749, -12.837044) = 
[14488] (-20.326939, -43.687889) = 
[14489] (7.585025, -57.438759) = 
[14490] (23.153555, -41.956390) = 
[14491] (21.790548, -35.033062) = 
[14492] (18.766090, -34.116650) = 
[14493] (21.591394, -41.371696) = 
[14494] (33.575954, -46.441177) = 
[14495] (879.299622, -4243.949219) = 
[14560] (152.511566, -399.444977) = 
[14561] (-3023.841797, 2547.172852) = 
[14562] (-4581.142578, -79.904457) = 
[14563] (-2923.250732, -3138.937744) = 
[14564] (-61.145752, -3346.745850) = 
[14565] (1176.010742, -1394.896606) = 
[14566] (64.507187, -291.727814) = 
[14567] (-649.988159, -1197.230225) = 
[14568] (293.119904, -2095.637451) = 
[14569] (1664.028320, -1122.233398) = 
[14570] (1402.930664, 67.744568) = 
[14571] (634.897522, 499.465790) = 
[14572] (187.670670, 238.913712) = 
[14573] (182.038666, 31.921017) = 
[14574] (252.192703, 91.576332) = 
[14575] (171.842377, 173.191498) = 
[14576] (18.201637, 214.866928) = 
[14577] (-150.949326, 135.200256) = 
[14578] (-166.272491, -49.786324) = 
[14579] (-37.408283, -133.329346) = 
[14580] (44.269466, -43.972878) = 
[14581] (-27.178453, 18.139347) = 
[14582] (-78.349480, -47.123299) = 
[14583] (-24.274769, -105.330780) = 
[14584] (40.629223, -52.997780) = 
[14585] (18.515326, -4.918936) = 
[14586] (-7.120826, -2.051505) = 
[14587] (-12.192256, 0.383022) = 
[14588] (-27.662022, 11.818320) = 
[14589] (-56.883095, -2.542218) = 
[14590] (-57.904175, -33.340054) = 
[14591] (-35.712967, -54.950180) = 
[15072] (53.436485, -11.037245) = 
[15073] (32.776348, 60.862194) = 
[15074] (-34.421429, 45.107689) = 
[15075] (0.478235, -8.920217) = 
[15076] (66.983299, 44.804420) = 
[15077] (27.810802, 136.119965) = 
[15078] (-76.163437, 129.721619) = 
[15079] (-69.664703, 59.497604) = 
[15080] (-9661.257812, -3021.727783) = 
[15081] (-5925.735840, 8102.009277) = 
[15082] (-8827.395508, 4055.801025) = 
[15083] (-7251.934082, 991.153931) = 
[15084] (-5190.999512, -1488.414185) = 
[15085] (-2457.913818, -875.878418) = 
[15086] (-2163.751465, 309.827576) = 
[15087] (-2418.936035, 151.560211) = 
[15088] (-1912.783081, 145.927063) = 
[15089] (-2031.928711, 739.070007) = 
[15090] (-3055.149658, 589.743225) = 
[15091] (-3392.225586, -913.563416) = 
[15092] (-2152.722656, -2106.686523) = 
[15093] (-733.049866, -1914.100098) = 
[15094] (-86.177216, -1140.582031) = 
[15095] (-92.605095, -614.159485) = 
[15096] (-95.938927, -298.196289) = 
[15097] (-260.059326, -163.812790) = 
[15098] (-292.869751, -136.946045) = 
[15099] (-283.919006, -245.567444) = 
[15100] (-112.362808, -223.337418) = 
[15101] (-45.847317, -105.566261) = 
[15102] (-54.295933, -53.760445) = 
[15103] (-24.943899, -20.654533) = 
[14976] (9.591210, -7.127808) = 
[14977] (44.936386, 2.082342) = 
[14978] (52.703480, 27.739008) = 
[14979] (52.830791, 37.505463) = 
[14980] (67.750259, 54.800522) = 
[14981] (38.467422, 96.016846) = 
[14982] (-19.829580, 79.041557) = 
[14983] (-59.084522, 24.902292) = 
[14984] (-29.447908, -66.428329) = 
[14985] (35.999153, -99.232597) = 
[14986] (133.703049, -101.871956) = 
[14987] (205.089569, 5.780370) = 
[14988] (125.589935, 136.436218) = 
[14989] (-15.096010, 105.890175) = 
[14990] (-34.375137, -16.216583) = 
[14991] (64.405823, -60.048843) = 
[14992] (110.835373, -1.309570) = 
[14993] (83.008240, 37.861156) = 
[14994] (59.945961, 33.311607) = 
[14995] (71.997528, 37.974373) = 
[14996] (49.813137, 70.692505) = 
[14997] (4.639113, 63.465256) = 
[14998] (-21.164312, 32.691334) = 
[14999] (-14.469487, -0.176888) = 
[15000] (-1.662238, -5.629419) = 
[15001] (1.222612, -1.281672) = 
[15002] (-10.582253, 0.220939) = 
[15003] (-18.225895, -19.331715) = 
[15004] (2.743339, -31.225098) = 
[15005] (20.111221, -7.804334) = 
[15006] (-8.010526, 18.930092) = 
[15007] (-41.112885, 4.210946) = 
[15648] (15.774601, -102.771408) = 
[15649] (49.989555, -30.990440) = 
[15650] (20.146307, 5.092769) = 
[15651] (1.214539, 0.349682) = 
[15652] (-10.747534, 0.070442) = 
[15653] (-32.605736, -22.082968) = 
[15654] (-12.353379, -69.478851) = 
[15655] (50.737370, -54.263134) = 
[15656] (19.571890, 11.989304) = 
[15657] (-49.646763, -7.729993) = 
[15658] (-71.033531, -119.649612) = 
[15659] (40.163593, -201.906479) = 
[15660] (181.268723, -165.947556) = 
[15661] (245.221710, -41.773827) = 
[15662] (230.161255, 89.685196) = 
[15663] (106.808563, 181.925613) = 
[15664] (-23.948761, 140.929489) = 
[15665] (-14213.593750, -23845.021484) = 
[15666] (-6109.985840, -26145.820312) = 
[15667] (11402.403320, -30755.761719) = 
[15668] (26838.201172, -16450.935547) = 
[15669] (23275.113281, 2294.145752) = 
[15670] (10246.646484, 6742.296875) = 
[15671] (5630.226074, 1119.394043) = 
[15672] (8951.302734, 438.051300) = 
